7557300,775000
6728400,776000
6685000,777000
4883800,778000
4597700,779000
4729100,780000
4717300,781000
5042200,782000
5911700,783000
5002300,784000
7683500,785000
4683500,786000
6666000,787000
5885100,788000
6908100,789000
8439300,790000
5930300,791000
5528400,792000
5272600,793000
8872300,794000
5479400,795000
4720000,796000
4736000,797000
4767000,798000
5733300,799000
4852000,800000
5619200,801000
5161400,802000
4807200,803000
4819900,804000
5638100,805000
5410700,806000
4887600,807000
4825100,808000
4867100,809000
4942900,810000
5512300,811000
7379700,812000
8833100,813000
4843100,814000
4834800,815000
5747500,816000
5150700,817000
4888300,818000
6440200,819000
5262900,820000
4929200,821000
4902900,822000
8044500,823000
6141700,824000
5713700,825000
4959500,826000
8291200,827000
5753400,828000
5022500,829000
5459600,830000
6338200,831000
5522900,832000
5015700,833000
5092600,834000
5070500,835000
6939800,836000
13264100,837000
5040700,838000
5019000,839000
4995400,840000
8457500,841000
5692300,842000
5197600,843000
5048300,844000
5835800,845000
5108400,846000
5310900,847000
8662900,848000
5719000,849000
5610000,850000
5166100,851000
5557800,852000
8069100,853000
5240700,854000
5296900,855000
5259200,856000
5122400,857000
6620300,858000
5070200,859000
6098000,860000
7591700,861000
5164500,862000
5137500,863000
5252800,864000
6429600,865000
7496800,866000
5614500,867000
5905900,868000
5245800,869000
5202400,870000
8937000,871000
5432500,872000
5194700,873000
5228300,874000
5608800,875000
5610600,876000
5351100,877000
7994300,878000
5275500,879000
5230800,880000
7049100,881000
9865000,882000
6517400,883000
5660800,884000
5275600,885000
9240100,886000
5324600,887000
8569900,888000
5379000,889000
5641900,890000
5639900,891000
7096800,892000
5318000,893000
5886700,894000
6909800,895000
5392100,896000
6137500,897000
5353300,898000
5368500,899000
